Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/16/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2023 Total reported emissions from Onshore Oil & Gas Production ,2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009391,,Apache Corporation - Permian Basin 430,430 - Permian Basin,Houston,TX,77056,"2000 Post Oak Blvd, Suite 100",,32.03544,-102.08652,211120,W-ONSH,222478.74,130771.802,158445.214,394083.658,660681.424,237425.38,224093.774,161393.952,233427.612,357543.356,415901.446,831300.906,920656.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014618,,"Apex Energy (PA), LLC",160A - Appalachian Basin (Eastern Overthrust Area),Wexford,PA,15090,6041 Wallace Rd Extension STE 100,,40.63491686,-80.06557715,211130,W-ONSH,32276.082,27358.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010721,,Appalachian Basin (Eastern Overthrust Area),160A - Appalachian Basin (Eastern Overthrust Area),Spring,TX,77389,10000 Energy Dr,,29.93876,-95.3509,211130,W-ONSH,1087263.232,954641.22,1069523.172,1005178.53,497780.488,413851.174,259537.834,101606.746,213208.368,264272.286,93420.592,43531.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008937,,Appalachian Basin - AAPG Province 160A,160A - Appalachian Basin (Eastern Overthrust Area),Williamsport,PA,17701,"33 West Third Street, Suite 300",,41.241182,-77.0010648,211130,W-ONSH,37742.622,106938.53,109214.76,130253.462,122764.534,82243.828,64890.742,103111.118,97517.592,115599.634,175063.152,183180.872,704800.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008440,110055513387,Appalachian Facility,160 - Appalachian Basin,Charleston,WV,25301,"300 Capitol Street, Suite 200",KANAWHA,38.35082,-81.63328,211111,W-ONSH,,,,,,,,,,,,,104349.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008456,110055513476,"Approach Operating, LLC 430 Permian Basin",430 - Permian Basin,Fort Worth,TX,76116,6500 W Freeway Suite 800,TARRANT COUNTY,32.717251,-97.443544,211120,W-ONSH,,,,,137135.722,138463.34,139461.944,122040.774,143509.286,173216.506,159049.926,152706.146,120972.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010705,110045615205,Arkla Basin,230 - Arkla Basin,Spring,TX,77389,10000 Energy Dr,HARRIS COUNTY,29.93876,-95.3509,211111,W-ONSH,,,,,,,9219.956,5288.446,7362.8,20998.57,23165.096,37463.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008257,110038071181,Arkla Basin - AAPG Province 230,230 - Arkla Basin,The Woodlands,TX,77380,1201 Lake Robbins Drive,MONTGOMERY COUNTY,30.16115,-95.45389,211111,W-ONSH,,,,,,,,,17591.002,27670.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013344,,"Armor Energy, LLC","220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74146,"4500 S. Garnett Road, Suite 250",,30.27112,-96.7783,211120,W-ONSH,,,,15977.566,16436.016,39316.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002978,110001187705,Arroyo Grande Production Facility,740 - Coastal Basins,SAN LUIS OBISPO,CA,93401,1821 PRICE CANYON ROAD,SAN LUIS OBISPO COUNTY,35.1814,-120.61965,211120,W-ONSH,103075.604,100793.23,68364.348,72646.596,107776.078,104868.708,94419.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008795,110071159312,"Arsenal Resources, LLC 160A Appalachian Basin",160A - Appalachian Basin (Eastern Overthrust Area),Wexford,PA,15090,"6031 Wallace Road Ext, Suite 300",HARRISON COUNTY,39.301158,-80.209822,211130,W-ONSH,34125.276,40916.608,15726.982,23193.162,33041.304,33172.166,171809.878,20306.2,31046.598,19895.434,63610.39,49054.76,53508.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008356,110044257425,"Aruba Petroleum, Inc. 420 Fort Worth Syncline",420 - Fort Worth Syncline,Plano,TX,75074,"555 Republic Dr., Suite 505",COLLIN COUNTY,33.03064,-96.70539,211112,W-ONSH,,,,,,,,80139.656,77949.202,80046.414,70718.848,110268.788,269168.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011393,,Ascent Resources - Utica (160),160 - Appalachian Basin,Oklahoma City,OK,73113,PO Box 13678,,35.565478,-97.518049,211120,W-ONSH,84584.59742,75408.378,79662.754,83670.554,94874.778,81782.468,30085.456,36873.598,118540.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011454,,Ascent Resources - Utica (160a),160A - Appalachian Basin (Eastern Overthrust Area),Oklahoma City,OK,73113,PO Box 13678,,35.565478,-97.518049,211120,W-ONSH,378472.6092,354343.906,301541.272,421013.03,342905.662,177683.134,90866.428,36576.624,64221.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008483,110055513323,Atlas 160/Appalachia Basin - Ohio,160 - Appalachian Basin,Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,,0,3870.836,110771.442,91042.3,127962.022,148908.6,49059.94,50992.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008480,110055513323,Atlas 160A/Appalach Overthrust Basin - PA,160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,9139.764,8686.73,7947.712,269444.44,215580.76,476690.94,442175.374,243623.8,224521.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011547,110063744952,Atlas 360/Anadarko Basin - Nash,360 - Anadarko Basin,Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,0,17627.502,16071.4,28479.638,35076.398,49521.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010235,110055513323,Atlas 415/Strawn Basin - Fort Worth,415 - Strawn Basin,PIttsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,,0,33503.394,38320.754,43687.996,53787.286,47639.496,43628.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010237,110055513323,Atlas 420/Fort Worth Syncline Basin - Jacksboro,420 - Fort Worth Syncline,Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,0,32417.206,24526.888,40093.18,96654.09,65800.796,106111.684,94161.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013091,,Australis TMS Inc. 210 Mid-Gulf Coast Basin,210 - Mid-Gulf Coast Basin,Houston,TX,77002,"333 Clay Street, Suite 3680",,29.752554,-95.3704009,211120,W-ONSH,22613.49,24464.682,30916.584,34263.338,57536.698,46299.588,59512.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014839,,Avant Natural Resources,430 - Permian Basin,Denver,CO,80202,"1515 Wynkoop ST, Suite 700",,39.75156201,-105.00221,211120,W-ONSH,147219.678,36065.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007807,,BADAMI DEVELOPMENT FACILITY,890 - Arctic Coastal Plains,Badami Unit,AK,99734,"70.151006 N, -147.097267 W",,70.150997,-147.097369,211120,W-ONSH,23787.06,23820.312,25119.204,13871.514,27620.788,192734.138,175010.392,174786.694,42526.452,82287.248,77518.848,78444.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010320,,BASIN 305 PRODUCTION,305 - Michigan Basin,GAYLORD,MI,49735,1165 ELKVIEW DRIVE,,45.01368,-84.67351,211130,W-ONSH,526.55,552.55,8477.836,58940.484,73105.388,81742.366,90354.802,88300.652,88037.498,87345.186,96113.466,94661.596,169947.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010372,,BATTALION OIL CORP,430 - Permian Basin,HOUSTON,TX,77024,"820 Gessner Rd, Ste 1100",,29.77734902,-95.54321999,211120,W-ONSH,112011.486,101610.552,115071.456,141876.91,132876.418,235647.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011534,,BBOG Gulf Coast Basin #220,"220 - Gulf Coast Basin (LA, TX)",San Antonio,TX,78258,"18615 Tuscany Stone, STE 300",,29.61182,-98.49029,211120,W-ONSH,26024.504,129763.138,65601.454,70786.286,93761.2,121891.904,86162.3,77425.892,189679.98,148445.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011749,110064007060,BBX 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Austin,TX,78738,"3698 RR 620 South, Ste. 113",TRAVIS COUNTY,30.370671,-97.746296,211111,W-ONSH,,,,,,,,,83981.246,98493.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012585,110070082381,"BC Operating, Inc.",430 - Permian Basin,Midland,TX,79710,P.O. Box 50820,,32.87999953,-104.1657515,211111,W-ONSH,,,,,,,,304879.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013123,,BCE-Mach III LLC,360 - Anadarko Basin,Oklahoma City,OK,73134,14201 Wireless Way St 300,,35.6131551,-97.6385368,211120,W-ONSH,244740.714,414622.956,317188.822,253957.412,290450.884,397474.68,208792.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008545,,BCE-Mach III LLC. 350 South Oklahoma,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73134,14201 Wireless Way Suite 300,,36.151561,-95.989756,211120,W-ONSH,,,,10618.17,9433.146,13951.494,13560.096,15079.85,19334.25,38280.964,30651.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009732,,BKV Operating LLC,160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,"1200 17th Street, Suite 2100",,29.75788,-95.37013,211130,W-ONSH,58135.89,85738.994,84009.2,79943.104,68772.614,52583.156,39077.48,35693.13,31492.28,38463.692,62996.466,63123.49,60325.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008548,,BOC 220 Gulf Coast Basin Onshore,"220 - Gulf Coast Basin (LA, TX)",Wichita Falls,TX,76301,810 Eighth Street,,33.91154,-98.49282,211120,W-ONSH,,5795.84,20576.194,19749.444,23148.242,23375.192,25422.39,16705.65,41724.65,46182.64,12719.936,16193.036,19292.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009245,110021175887,"BOPCO, L.P. 220 Gulf Coast basin","220 - Gulf Coast Basin (LA, TX)",Fort Worth,TX,76102,201 Main St. Suite 3100,TARRANT COUNTY,32.7561,-97.33226,211120,W-ONSH,,,,,,1416.75,1453.4,4975.2,65925.882,66022.656,42668.632,60078.218,50254.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009030,110021175887,"BOPCO, L.P. 430 Permian basin",430 - Permian Basin,Fort Worth,TX,76102,201 Main St. Suite 3100,TARRANT COUNTY,32.7561,-97.33226,211111,W-ONSH,,,,,,,,20893.348,233320.394,615399.164,1503576.636,2004438.102,408253.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013380,110038068113,BP America Production Company  355 Chautauqua Platform Basin,355 - Chautauqua Platform,Houston,TX,77079,501 Westlake Park Blvd,HARRIS COUNTY,29.78037,-95.6295,211130,W-ONSH,,,,,9639.836,103024.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013289,,BPH PowderRiverBasinWY,515 - Powder River Basin,Billings,MT,59102,845 12th Street West,,45.77851744,-108.545826,211120,W-ONSH,63499.238,49176.654,43578.684,44226.69,99478.862,49170.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008492,,"BPX Energy Arkla Basin, AAPG Basin 230",230 - Arkla Basin,Houston,TX,77079,501 Westlake Park Blvd.,,29.7531,-95.46212,211130,W-ONSH,147003.212,113903.27,92026.2,53592.5,53577.5,95129.788,98420.434,68268.642,97391.88,233562.646,272526.838,324165.17,282086.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008632,,"BPX Energy Permian Basin, AAPG Basin 430",430 - Permian Basin,Houston,TX,77079,501 Westlake Park Blvd,,36.0613546,-95.9515399,211130,W-ONSH,451411.066,531095.718,678620.764,821395.58,932235.916,611040.27,470279.794,611149.912,803741.976,195346.198,227180.764,128658.448,85080.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008630,,BPX Operating Company,"220 - Gulf Coast Basin (LA, TX)",Denver,CO,80202,1700 Platte st.,,29.7531,-95.46212,211130,W-ONSH,233477.516,241977.894,237648.334,299617.636,350889.98,282923.26,358728.61,464939.358,770238.902,854269.304,962769.33,488479.128,206809.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009319,110037251381,BTA 210 Mid-Gulf Coast Basin,210 - Mid-Gulf Coast Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009320,110037251381,BTA 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009317,110037251381,BTA 345 Arkoma Basin,345 - Arkoma Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,,74.75,74.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008696,110037251381,BTA 360 Anadarko Basin,360 - Anadarko Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,,199.25,199.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009318,110055516320,BTA 395 Williston Basin,395 - Williston Basin,Midland,TX,79701,104 South Basin,MIDLAND,31.95953,-102.13871,211111,W-ONSH,,,,,,,,,,,,896.75,896.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008694,,BTA 430 Permian Basin,430 - Permian Basin,Midland,TX,79701,104 South Pecos,,31.99692,-102.08085,211120,W-ONSH,162897.876,,,,,,,,,,,5305.5,5305.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008695,110037251381,BTA 535 Green River Basin,535 - Green River Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012013,110067543652,"Badlands Energy, Inc.",575 - Uinta Basin,Denver,CO,80237,7979 E. Tufts Ave,,39.632853,-104.897636,211111,W-ONSH,,,,,,,,126957.77,80233.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010350,110070082073,Basin 160A - Appalachia,160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211111,W-ONSH,,,,,,,,31577.094,93758.336,123751.424,105894.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012945,,Basin 220 - Extex Operating Company,"220 - Gulf Coast Basin (LA, TX)",Covington,LA,70433,200 Caroline Court,,30.4587407,-90.1307797,211120,W-ONSH,13334.458,14560.754,17740.398,44066.858,91036.522,81738.004,99678.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012022,110067543581,"Basin 220 - Tana Exploration Company, LLC","220 - Gulf Coast Basin (LA, TX)",Lafayette,LA,70503,4023 Ambassador Caffery Parkway,,30.165775,-92.059033,211111,W-ONSH,,,,,,,,36789.236,62017.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008330,110055513010,Basin 220 Gulf Coast - Noble Energy Inc.,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.9601879,-95.5587992,211111,W-ONSH,,,,,,,,,,0,,31343.662,41291.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008576,,Basin 220 South TX & South LA - OSP,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75201,1900 N. Akard St.,,32.7871,-96.80262,211120,W-ONSH,,,,607.15,639.7,600.1,31726.612,66263.3,32984.404,33278.132,49736.578,78287.61,28703.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012878,,Basin 360 - Longfellow,360 - Anadarko Basin,Addison,TX,75001,16803 N Dallas Parkway,,32.9654778,-96.8297403,211111,W-ONSH,,,,,,,138973.002,136794.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013339,,Basin 360 - Mach,360 - Anadarko Basin,Oklahoma City,OK,73134,14201 Wireless Way,,36.94208,-99.213,211120,W-ONSH,664903.056,509617.728,511428.234,464795.238,513270.732,646333.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013732,,Basin 360 - Mach II,360 - Anadarko Basin,Oklahoma City,OK,73134,14201 Wireless Way,,35.614157,-97.580313,211130,W-ONSH,147255.112,134668.248,160967.312,171882.434,108966.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013227,,Basin 360 - SK Nemaha,360 - Anadarko Basin,Houston,TX,77079,"11700 Katy Freeway, Suite 900",,36.2805,-97.7491,211120,W-ONSH,,,,62288.384,73303.534,118069.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008327,110055512985,Basin 360 Anadarko - Noble Energy Inc.,360 - Anadarko Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211111,W-ONSH,,,,,,,,,,0,,2110.546,162720.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008029,110055512020,Basin 360 Oil & Gas Production,360 - Anadarko Basin,Enid,OK,73703,502 S. Fillmore,GARFIELD,36.39177,-97.89629,211111,W-ONSH,,,,,,,3507.5,44298.058,16501.45,37892.98,45441.478,43608.728,42604.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013751,,Basin 375 - BCE-Mach LLC,375 - Sedgwick Basin,Oklahoma City,OK,73134,"14201 Wireless Way, Suite 300",,35.614157,-97.580313,211120,W-ONSH,2827.944,4804.688,5268.336,22625.022,24558.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008577,,Basin 395 North Dakota - OSP,395 - Williston Basin,Dallas,TX,75201,1900 North Akard St.,,32.7871,-96.80262,211120,W-ONSH,99496.948,83990.208,44073.754,50254.122,94682.478,81242.162,40522.252,31942.336,106226.718,120896.164,99420.198,85725.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008642,,Basin 430 Production,430 - Permian Basin,Houston,TX,77079,11750 Katy Freeway,,32.7871,-96.80262,211120,W-ONSH,102967.266,51356.128,19081.232,143393.506,426825.098,115370.244,83385.858,51783.144,40508.22,30171.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008270,110055512805,Basin 540 Denver Julesburg - Noble Energy Inc.,540 - Denver Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211130,W-ONSH,322405.882,354203.98,385075.288,380154.532,536242.656,573001.696,683248.998,,644986.896,698674.04,846216.626,663919.954,539847.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008329,110055513001,Basin 580 San Juan - Noble Energy Inc.,580 - San Juan Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.9601879,-95.5587992,211111,W-ONSH,,,,,,,,,,0,,61589.118,76995.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008328,110055512994,Basin 595 Piceance - Noble Energy Inc.,595 - Piceance Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211111,W-ONSH,,,,,,,,1582.85,1561.7,1717.198,51486.09,70219.098,86371.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008087,,Bayswater Exploration & Production Denver Basin (540) Operations,540 - Denver Basin,Denver,CO,80202,"730 17th Street, Suite 610",,39.7466,-104.99159,211120,W-ONSH,188853.196,161370.246,154040.63,143810.212,73919.578,27088.164,50603.438,37042.494,51063.03,34429.518,44202.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013986,,"Bayswater Operating, LLC (430) Permian Basin",430 - Permian Basin,DENVER,CO,80202,730 17TH STREET STE 500,,39.7471385,-104.991537,211120,W-ONSH,116191.736,194867.184,88104.57,30858.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010289,110002985360,Baytex Energy USA LTD,395 - Williston Basin,Denver,CO,80202,600 17th Street,DENVER COUNTY,39.7541032,-105.0002242,211111,W-ONSH,,,,,,,,,,,234144.896,153374.4,40619.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013677,,Bedrock 415 Strawn Basin,415 - Strawn Basin,Bridgeport,TX,76426,306 Hwy 380,,33.22296,-97.764994,211130,W-ONSH,44272.768,45854.07,52488.01,47539.478,57707.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013657,,Bedrock 420 Fort Worth Syncline,420 - Fort Worth Syncline,Bridgeport,TX,76426,306 Hwy 380,,33.223764,-97.764994,211130,W-ONSH,181941.188,188024.508,195479.506,196569.008,219032.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007101,110043812657,Beluga River Unit,820 - Cook Inlet Basin,Anchorage,AK,99503,"3800 Centerpoint Drive, Ste 1400",KENAI PENINSULA BOROUGH,61.200142,-151.018109,211111,W-ONSH,,,,,,,,,72944.262,109348.864,146735.44,143734.168,200629.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014360,,Benchmark Energy Basin 360,360 - Anadarko Basin,Wimberley,TX,78676,4870 Mount Sharp Road,,30.07623187,-98.14423633,211120,W-ONSH,,,38997.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008442,110055512529,Berry Petroleum Company - East Texas Basin 260,260 - East Texas Basin,Denver,CO,80202,"1999 Broadway, Suite 3700",Denver,39.7483,-104.9874,211111,W-ONSH,,,,,,,,,,0,37829.9,32805.65,36119.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008164,110055512529,Berry Petroleum Company - Los Angeles Basin 760,760 - Los Angeles Basin,Denver,CO,80202,"1999 Broadway, Suite 3700",Denver,39.7483,-104.9874,211111,W-ONSH,,,,,,,,,,0,36437.324,63872.502,72173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008166,110055512529,Berry Petroleum Company - Permian Basin 430,430 - Permian Basin,Denver,CO,80202,"1999 Broadway, Suite 3700",Denver,39.7483,-104.9874,211111,W-ONSH,,,,,,,,,,0,60553.684,30425.56,42460.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008163,,Berry Petroleum Company - San Joaquin Basin 745,745 - San Joaquin Basin,Bakersfield,CA,93311,11117 River Run Blvd.,,39.7483,-104.9874,211120,W-ONSH,1008041.532,1148717.072,1104403.644,1167465.506,1191599.314,1071750.376,1194016.47,,,0,1197757.494,843807.394,662528.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008167,,Berry Petroleum Company - Uinta Basin 575,575 - Uinta Basin,Denver,CO,80202,"1999 Broadway, Suite 3700",,39.7483,-104.9874,211120,W-ONSH,139435.162,140302.882,122531.14,125426.098,118302.43,123342.882,119872.84,,,0,111370.536,103794.056,83163.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008165,,Berry Petroleum Company 585 Piceance Basin Production Segment,595 - Piceance Basin,Bakersfield,CA,93309,5201 Truxtun Ave.,,39.7483,-104.9874,211130,W-ONSH,,,42703,43180.248,45001.744,45317.644,41394.35,47900.548,66872.24,62688.048,96831.95,67200.65,92282.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009356,110028136700,Bill Barrett Corporation - Piceance Basin (595),595 - Piceance Basin,Denver,CO,80202,"1099 18th Street, Suite 2300",DENVER COUNTY,39.74945,-104.99266,211111,W-ONSH,,,,,,,,,,0,208057.766,482978.36,439460.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009358,110028136700,Bill Barrett Corporation - Powder River Basin (515),515 - Powder River Basin,Denver,CO,80202,"1099 18th Street, Suite 2300",DENVER COUNTY,39.74945,-104.99266,211111,W-ONSH,,,,,,,,,,71.4,50488.026,29280.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009360,110028136700,Bill Barrett Corporation - Wind River Basin (530),530 - Wind River Basin,Denver,CO,80202,"1099 18th Street, Suite 2300",DENVER COUNTY,39.74945,-104.99266,211111,W-ONSH,,,,,,,,,,,,77290.112,72099.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
